string_id,text
2497403223539968,
2497403223539969,
2497403223539970,
2497403223540124,
2497467648049152,Orbital Strike
2497467648049411,
2497484827918336,Plasma Probe
2497484827918337,"Deploys a plasma drone that does moderate damage over time to all nearby enemies for 15 seconds.

NOTE - Balanced assuming the player will leave the AoE after 2 ticks."
2497484827918592,
2497484827918593,
2497484827918594,
2497493417852928,Interrogation Probe
2497493417852929,"Summons an interrogation probe, which hovers around the target for 15 seconds doing periodic damage and slowing the target's movement.
NOTE - Balanced for a Caster NPC, due to the duration of the snare."
2497493417853184,Periodic energy damage.
2497493417853185,Shocked (Tech)
2497493417853186,
2497493417853187,Slowed (Tech)
2497493417853188,Movement speed reduced.
2497493417853189,
2497643741708288,Health Check 85
2497643741708289,
2497643741708544,
2497652331642880,Health Check 55
2497652331642881,
2497652331643136,
2497669511512064,Shield Probe
2497669511512065,Summons a probe droid that projects a shield around the target. Gives the target a 15% chance to absorb 50% damage when hit.
2497669511512320,
2497669511512321,
2497669511512322,Absorbs 35% of all damage.
2497669511512323,Shield Probe
2497669511512324,
2497695281315840,Explosive Probe
2497695281315841,"Puts an explosive probe on the target that detonates when the target takes damage, dealing kinetic damage to the target."
2497695281316096,Explosive Probe (Tech)
2497695281316097,"The probe will detonate when the target takes damage, or the timer elapses."
2497695281316098,
2497708166217728,Advanced Medical Probe
2497708166217729,Summons a probe that heals for <<1>>.
2497708166217984,
2497708166217985,
2497708166217986,
2497712461185024,Plasma Probe
2497712461185280,
2497716756152320,Orbital Strike
2497716756152576,
2497716756152577,
2497716756152578,
2497716756152579,
2497716756152580,
2497738230988800,Poison Grenade
2497738230988801,"Gault hurls a canister that spews corrosive gas in a 5-meter radius on impact, dealing <<1[$d point/$d point/$d points]>> internal damage over <<2[%d/%d/%d]>> seconds to up to 3 targets."
2497738230989056,
2497738230989057,
2497738230989058,
2497738230989059,Poisoned (Tech)
2497738230989060,Periodic internal damage.
2497738230989061,
2497738230989062,
2497768295760128,
2497768295760129,
2497768295760130,
2497768295760131,
2497768295760348,
2497776885694720,
2497776885694721,
2497776885694722,
2497776885694876,
2497802655498240,Ranged Attack
2497802655498241,(Standard attack for Probe Droid)
2497802655498496,
2497802655498497,
2497819835367680,
2497819835367681,
2497819835367682,
2497819835367683,
2497991634059264,Deserter Detection
2497991634059265,"If you do not leave the protected areas, you will be removed from the Warzone."
2497991634059520,
2497991634059521,"If you do not leave the protected areas, you will be removed from the Warzone."
2498060353536256,
2498060353536257,
2498060353536258,
2498060353536259,
2498060353536472,
2498064648503552,
2498064648503553,
2498064648503554,
2498064648503555,
2498064648503760,
2498086123339776,In PvP Area
2498086123339777,
2498099008241665,
2498103303208960,Wrist Blade
2498103303208961,Close-range attack that deals <<1>> kinetic damage.
2498124778045440,Changing Source
2498129073012736,Pheremone Trail
2498129073012997,
2498129073012999,
2498129073013000,
2498129073013001,
2498141957914624,
2498141957914625,
2498172022685952,
2498172022685953,
2498172022685954,
2498172022686105,
2498214972358656,Picking Up...
2498214972358912,
2498214972358913,
2498313756606720,
2498313756606721,
2498313756606722,
2498313756606723,
2498313756606936,
2498408245886976,Summon Hatchlings
2498408245886977,Vector sends Killik hatchlings to attack the target.  The hatchlings last for 30 seconds.
2498408245887234,Killik Hatchlings
2498408245887235,Vector controls the killik hatchlings.
2498408245887239,
2498408245887240,
2498408245887241,
2498412540854272,Kill Target
2498412540854273,
2498451195559936,Unshakable
2498451195559937,Cast and channel abilities can not be interrupted.
2498451195560193,Unshakable
2498451195560194,Cannot be interrupted.
2498528504971264,Crushing Darkness
2498528504971265,
2498528504971520,Taking periodic damage.
2498528504971521,
2498528504971566,Crushing Darkness (Any)
2498567159676928,Unshakable2
2498567159676929,Cast and channel abilities can not be interrupted.
2498567159677184,Unshakable
2498567159677185,Cannot be interrupted.
2498567159677187,
2498726073467136,
2498975181570048,Combat Pheromones
2498975181570049,"Vector increases his level of Killik combat pheromones, increasing armor penetration by 15%.  Out of combat health regeneration is increased by 10%."
2498975181570304,Armor penetration increased.
2498975181570305,
2499013836275712,Sting of the Killik
2499013836275713,Vector poisons the target for <<1>> internal damage over 12 seconds.
2499013836275968,
2499013836275969,
2499013836275970,Poisoned (Physical)
2499013836275971,Periodic internal damage.
2499013836275972,
2499013836275973,
2499082555752704,
2499082555752705,
2499082555752706,
2499082555752857,
2499168455098624,
2499168455098625,
2499168455098626,
2499168455098780,
2499219994705920,Torch
2499219994705921,Use this to dispose of the Agent's body
2499378908495872,Demolition Probe...
2499378908496128,
2499378908496130,
2499387498430720,
2499387498430723,
2499387498430842,
2499387498430844,
2499636606533632,turret_ranged
2499636606533633,(Standard attack for Battle Droid)
2499636606533888,
2499636606533889,
2499636606533890,
2499649491435520,
2499649491435521,
2499649491435776,
2499649491435778,
2499855649865728,Accessing
2499855649865729,
2499855649865984,
2499855649865985,
2499877124702208,Unshakable
2499877124702209,Cast and channel abilities can not be interrupted.
2499877124702464,Unshakable
2499877124702465,Cannot be interrupted.
2499885714636800,
2499885714636801,NPC generates threat against al playerl enemies within 75m.
2499885714637056,
2499885714637057,
2499885714637058,
2499894304571392,
2499894304571393,
2499975908950016,Droid Disguise
2499975908950017,"Disguise yourself as a droid for 5 minutes. It usually works, too."
2499975908950272,Disguised as a droid.
2499980203917312,Droid Disguise
2499980203917313,"Disguise yourself as a droid for 5 minutes. It usually works, too."
2499980203917568,Disguised as a droid.
2499984498884608,Droid Disguise
2499984498884609,"Disguise yourself as a droid for 5 minutes. It usually works, too."
2499984498884864,Disguised as a droid.
2499988793851904,Droid Disguise
2499988793851905,"Disguise yourself as a droid for 5 minutes. It usually works, too."
2499988793852160,Disguised as a droid.
2499993088819200,Droid Disguise
2499993088819201,"Disguise yourself as a droid for 5 minutes. It usually works, too."
2499993088819456,Disguised as a droid.
2499997383786496,Droid Disguise
2499997383786497,"Disguise yourself as a droid for 5 minutes. It usually works, too."
2499997383786752,Disguised as a droid.
2500001678753792,Droid Disguise
2500001678753793,"Disguise yourself as a droid for 5 minutes. It usually works, too."
2500001678754048,Disguised as a droid.
2501320233713920,
2501320233713921,
2501320233713922,
2501320233714076,
2501333118615808,
2501333118615809,
2501333118615810,
2501333118615964,
2501341708550400,
2501341708550401,
2501341708550402,
2501341708550556,
2501354593452288,
2501354593452289,
2501354593452290,
2501354593452291,
2501363183386880,
2501363183386881,
2501363183386882,
2501363183386883,
2501363183387084,
2501827039854592,Interrupting Shock
2501827039854848,
2501827039854849,Interrupting Shock
2501827039854850,Unable to use interrupted ability.
2501827039854851,
2501981658677248,Heat Beam
2501981658677504,
2501981658677505,Burning (Tech)
2501981658677506,Periodic elemental damage.
2501981658677507,
2501981658677508,Slowed (Physical)
2501981658677509,Movement speed reduced.
2501981658677510,
2502101917761536,Heat Beam
2502101917761792,
2502101917761793,Burning (Tech)
2502101917761794,Periodic elemental damage.
2502101917761795,
2502101917761796,Slowed (Physical)
2502101917761797,Movement speed reduced.
2502101917761798,
2502449810112512,Terminate
2502449810112768,
2502449810112769,Knockdown
2502449810112770,Prone and unable to act.
2502449810112771,
2502449810112772,
2502449810112773,
2502540004425728,
2502540004425729,
2502582954098688,Terminate
2502582954098944,
2502582954098945,Knockdown
2502582954098946,Prone and unable to act.
2502582954098947,
2502582954098948,
2502582954098949,
2502595839000576,Plasma Cell
2502595839000577,DNT- Attacks have a chance to inflict additional elemental damage. Only one Cell can be active at a time.
2502595839000832,
2502595839000833,
2502595839000834,Ranged attacks do additional periodic elemental damage.
2502595839000835,Periodic elemental damage.
2502595839000836,Burning (Physical)
2502595839000837,
2502638788673536,Toxic Contamination
2502638788673537,"DNT: You are suffering ill effects from long term exposure to noxious chemicals.
Expected death at ~13 seconds, Instakill at 15"
2502638788673792,
2502638788673793,Contamination
2502638788673794,Dying due to toxic exposure. Turn back at once!
2502638788673795,
2502638788673796,
2502883601809408,Plasma Cell
2502883601809409,DNT- Attacks have a chance to inflict additional elemental damage. Only one Cell can be active at a time.
2502883601809664,
2502883601809665,
2502883601809666,Ranged attacks do additional periodic elemental damage.
2502883601809667,Periodic elemental damage.
2502883601809668,Burning (Physical)
2502883601809669,
2503244379062272,Plasma Cell
2503244379062273,DNT- Attacks have a chance to inflict additional elemental damage. Only one Cell can be active at a time.
2503244379062528,
2503244379062529,
2503244379062530,Ranged attacks do additional periodic elemental damage.
2503244379062531,Periodic elemental damage.
2503244379062532,Burning (Physical)
2503244379062533,
2503351753244672,Releasing...
2503351753244673,
2503351753244928,
2503351753244929,
2503377523048704,
2503377523048705,
2503377523048706,
2503377523048707,
2503377523048708,Berserk
2503377523048709,Damage dealt increased.
2503377523048710,
2503377523048711,
2503377523048712,Killik Master
2503377523048713,Enrages nearby killik slaves
2504189271867392,Speed Shot
2504189271867393,"Unloads both blasters at a high rate of fire, dealing <<1>> weapon damage over the duration. Requires dual blasters. Must be in cover to use."
2504189271867661,
2504305235984384,Call Reinforcements
2504305235984640,
2504305235984641,
2504305235984642,The unit is preparing to call nearby reinforcements!
2504305235984643,
2504468444741632,Smash
2504468444741888,
2504468444741889,
2504468444741890,Prone and unable to act.
2504468444741891,Knockdown
2504507099447296,
2504507099447297,
2504519984349184,Roar
2504519984349440,
2504519984349441,
2504519984349442,
2504519984349443,
2504519984349444,
2504519984349445,Afraid
2504519984349446,Unable to act. Breaks on damage.
2504524279316736,Large
2504524279316737,"This creature is larger than normal, posessing extra health and immunity to stun effects."
2504571523956736,Quake Stomp
2504571523956992,
2504571523956993,
2504571523956994,
2504571523956995,
2504571523956996,Stunned (Physical)
2504571523956997,Unable to act.
2504571523956998,
2504571523956999,
2504571523957000,
2504571523957001,
2504571523957002,
2504571523957003,
2504571523957004,
2504584408858624,Quake Stomp
2504584408858625,Smashes nearby enemies for <<1>> kinetic damage. Also stuns companions for <<2[%d seconds/%d second/%d seconds]>>. Targets remaining in the field take <<3>> kinetic damage each second.
2504584408858880,
2504584408858881,
2504584408858882,
2504584408858883,
2504584408858884,Stunned (Physical)
2504584408858885,Unable to act.
2504584408858886,
2504584408858887,
2504584408858888,
2504584408858889,
2504584408858890,
2504584408858891,
2504769092452352,Balance
2504769092452353,
2504769092452608,Large2
2504769092452609,"This creature is larger than normal, posessing extra health and immunity to stun effects."
2505078330097664,Irradiated
2505078330097923,Irradiated
2505078330097924,Attacks have a chance to cause radiation burns.
2505078330097925,Periodic elemental damage.
2505078330097926,Radiation Burns (Tech)
2505078330097927,
2505078330097928,
2505125574737920,Deactivated
2505125574738177,
2505125574738178,EN-4C is offline and not susceptible to attacks.
2505125574738183,Offline
2505185704280064,Flamethrower
2505185704280065,Creates a fire cone in front of the boss that can also cause damge to his adds.
2505185704280328,
2505185704280344,
2505185704280345,
2505185704280346,Burning (Physical)
2505185704280347,Periodic elemental damage.
2505185704280350,Burning (Physical)
2505185704280351,Periodic elemental damage.
2505185704280352,
2505185704280399,
2505185704280403,
2505185704280407,
2505185704280409,
2505185704280411,
2505185704280413,
2505185704280415,
2505383272775680,Quake Stomp
2505383272775936,
2505383272775937,
2505383272775938,
2505383272775939,
2505383272775940,
2505383272775941,Stunned (Physical)
2505383272775942,Unable to act.
2505383272775943,
2505383272775944,
2505383272775945,
2505383272775946,
2505383272775947,
2505383272775948,
2505400452644864,Electro Dart
2505400452644865,Fires an electro dart that stuns the target for <<1[%d seconds/%d second/%d seconds]>>. 
2505400452645120,
2505400452645124,Stunned
2505400452645125,Unable to act.
2505400452645126,
2505400452645128,
2505400452645132,
2505400452645133,
2505400452645136,
2505417632514048,Charging Electro Dart Barrage...
2505417632514304,
2505417632514306,
2505460582187264,
2505460582187267,
2505460582187270,
2505460582187272,
2505460582187274,
2505460582187276,Dealing 200% increased damage.
2505460582187277,
2505460582187279,Contigency Protocol
2505606611075072,Taunt Immunity
2505606611075073,
2505606611075328,Immune to taunts.
2505761229897728,Under Arrest
2505761229897987,
2505761229897988,
2505761229897989,
2505761229897990,You are under arrest!  EN-4C will move to neutralize you.  Damage him to put him into repair mode!
2505761229897991,
2505761229897992,
2505761229898011,
2505761229898014,
2505765524865364,
2505765524865370,
2505765524865372,
2505795589636352,
2505795589636353,
2505812769505536,
2505825654407168,
2505825654407169,
2505825654407424,
2505829949374464,
2505829949374465,
2505829949374720,
2505834244341760,
2505834244341761,
2505834244342016,
2505838539309056,
2505838539309057,
2505838539309312,
2505842834276352,
2505842834276353,
2505842834276608,
2505847129243648,
2505847129243649,
2505847129243904,
2505851424210944,
2505851424210945,
2505851424211200,
2505915848720384,Flame Burst
2505915848720385,Creates a fire cone in front of the boss that can also cause damge to his adds.
2505915848720686,
2505915848720687,
2505915848720688,
2505915848720695,
2505915848720732,
2505915848720735,
2505915848720738,
2505915848720741,
2505915848720744,
2505915848720747,
2506225086365696,Under Arrest
2506225086365981,
2506225086365983,You are under arrest!  EN-4C will move to neutralize you.
2506225086365984,
2506225086365986,
2506225086365988,
2506225086365990,
2506225086365992,EN-4C is moving to arrest the target.
2506225086365993,Damage taken reduced.
2506225086365994,Absorbtion Shield
2506225086365995,
2506225086365997,
2506225086366000,
2506225086366003,
2506302395777024,Thermal Grenade
2506302395777025,Throw a thermal grenade at your target that deals heavy damage to target and adjacent targets.
2506302395777280,
2506302395777281,
2506302395777282,
2506302395777295,
2506302395777297,
2506409769959424,Rocket Blast
2506409769959680,
2506409769959681,
2506409769959682,
2506409769959683,
2506457014599680,Death from Above
2506457014599937,
2506457014599938,
2506457014599939,
2506457014599940,Knockdown
2506457014599941,Unable to act.
2506457014599942,
2506457014599943,
2506457014599944,
2506517144141824,Toxic Dart
2506517144142080,
2506517144142081,Poisoned (Physical)
2506517144142082,Periodic internal damage.
2506517144142083,
2506538618978304,Target Acquired
2506538618978561,
2506538618978563,
2506538618978564,
2506538618978568,
2506538618978617,EN-4C is moving to arrest the target.
2506538618978625,Damage taken reduced.
2506538618978626,Absorbtion Shield
2506572978716672,Riddle
2506577273683968,Melee Attack
2506577273683969,A series of melee swings for an NPC.
2506607338455040,Unstable Fuel
2506607338455304,
2506607338455305,
2506607338455306,
2506615928389632,Rocket Shield
2506615928389633,
2506615928389888,Protects from the heat of Rocket Engines
2506620223356928,Rocket Exhaust
2506620223357184,
2506620223357187,
2506624518324224,Magnetic Clamp
2506624518324493,Immobilized (Physical)
2506624518324494,Unable to move.
2506624518324495,
2506624518324513,
2506624518324522,
2506624518324537,
2506624518324549,
2506624518324552,
2506624518324565,
2506624518324567,
2506624518324569,
2506624518324573,
2506624518324575,
2506684647866624,
2506684647866625,
2506684647866626,
2506684647866627,
2506684647866628,
2506684647866631,
2506684647866633,
2506684647866634,
2506684647866635,
2506684647866636,
2506684647866637,
2506723302572032,Threat Neutralized
2506723302572328,Carbonized
2506723302572329,Unable to act.
2506723302572330,
2506723302572332,
2506723302572334,
2506723302572345,
2506723302572348,
2506723302572351,
2506740482441216,Summoning the Force.
2506740482441217,DNT- Channels the Force.
2506740482441472,Summoning the Force.
2506740482441473,Channels the Force. Damage disrupts the channel.
2506740482441474,
2506963820740608,
2506963820740609,
2507139914399744,Dark Whisper
2507139914400020,
2507139914400021,
2507139914400022,
2507139914400026,
2507139914400027,Harnesses Dread Master energy.
2507277353353216,Artillery
2507277353353472,
2507277353353473,
2507367547666432,Rocket Flames
2507367547666433,"DNT: You are suffering the effects of heat exhaustion. Find shelter at once.
Expected death at ~13 seconds, Instakill at 15"
2507367547666693,
2507367547666694,Burning!
2507367547666695,You're on FIRE!
2507367547666696,
2507367547666697,
2507380432568320,Deadly Force
2507462036946944,Hidden Damage Debuff
2507509281587200,Durasteel Punch
2507509281587201,
2507509281587456,
2507509281587457,Knockdown
2507509281587458,Prone and unable to act.
2507509281587459,
2507535051390976,Force Stun
2507535051390977,Deals <<1>> kinetic damage and stuns the target for <<2[%d/%d/%d]>> seconds.
2507535051391239,Stunned
2507535051391240,Unable to act.
2507535051391241,
2507552231260160,Weaken Mind
2507552231260161,"Weakens the target's mind, dealing <<1>> internal damage over <<2[%d/%d/%d]>> seconds."
2507552231260416,
2507552231260417,Periodic internal damage.
2507552231260418,Weaken Mind (Force)
2507552231260419,
2507552231260420,
2507552231260421,
2507552231260422,Movement speed reduced.
2507552231260423,Slowed (Force)
2507552231260424,
2507552231260425,
2507552231260426,
2507552231260427,
2507560821194752,Mind Crush
2507560821195008,Periodic kinetic damage.
2507560821195009,Crushed (Force)
2507560821195010,
2507560821195011,
2507573706096640,Whirlwind
2507573706096896,
2507573706096898,
2507573706096899,Lifted (Force)
2507573706096900,Unable to act.
2507573706096901,
2507573706096902,
2507573706096903,
2507578001063936,Whirlwind
2507578001064192,
2507578001064194,
2507578001064195,
2507578001064196,Lifted (Force)
2507578001064197,Unable to act.
2507578001064198,
2507578001064199,
2507629540671488,Force Destruction
2507629540671744,
2507629540671745,"Reduces movement of enemies and is temporary immunity to all damage, stuns and interrupts."
2507629540671746,Force Shield
2507629540671747,
2507629540671748,
2507629540671749,
2507629540671750,
2507629540671751,Movement Slowed
2507629540671752,Movement speed reduced.
2507629540671753,
2507629540671754,
2507629540671755,Prone and unable to act.
2507629540671756,Knockdown
2507629540671757,
2507629540671758,
2507629540671759,
2507633835638784,Repair Mode
2507633835639040,
2507633835639041,EN-4C has entered repair mode and is not susceptible to attacks.
2507633835639042,
2507633835639043,
2507633835639044,
2507633835639062,
2507633835639074,
2507633835639077,
2507715440017408,Rail Shot
2507715440017664,
2507715440017665,
2507715440017666,
2507715440017667,
2507736914853888,Electro Dart
2507736914854144,
2507736914854145,
2507736914854146,Stunned
2507736914854147,Unable to act.
2507736914854148,
2507736914854149,
2507827109167360,
2507827109167362,
2507844289036288,
2507844289036289,
2507882943741952,Take Cover
2507882943741953,"Roll into the selected cover point. If no cover point is available, you will crouch in place. Taking cover enables the use of cover-only abilities, and so long as you remain down behind a cover object, most ranged attackers strike your cover instead."
2508007497793833,Absorbtion Shield
2508007497793834,Jindo Krey is protected by a powerful personal forcefield.  Dealing enough damage will cause it to overload!
2508007497793859,
2508007497793860,
2508007497793861,
2508007497793864,
2508007497793866,
2508007497793867,
2508007497793868,
2508007497795341,
2508007497795343,
2508007497795345,
2508007497795347,
2508071922302976,Flurry of Shots
2508106282041344,Thermal Grenade
2508106282041604,
2508106282041605,
2508114871975936,Quick Shot
2508162116616448,
2508162116616451,
2508162116616453,
2508162116616456,
2508162116616458,Immune to taunts.
2508162116616459,EN-4C is offline and not susceptible to attacks.
2508162116616460,Offline
2508162116616461,Taunt Immunity
2508376864980992,Rending Swipe
2508376864980993,
2508376864981248,
2508376864981249,
2508376864981250,
2508385454915584,Pulverizing Slam
2508385454915585,
2508385454915840,
2508385454915841,
2508385454915842,
2508385454915843,
2508385454915844,
2508385454915845,
2508385454916227,
2508385454916229,
2508389749882880,More Hitpoints
2508389749882881,Its 4.56 health 
2508394044850176,Leap
2508394044850177,
2508394044850432,Stunned (Physical)
2508394044850433,Unable to act.
2508394044850434,
2508394044850435,
2508394044850436,
2508398339817472,Round Controller
2508398339817473,
2508398339817728,Round 1
2508398339817729,
2508398339817730,Round 2
2508398339817731,
2508398339817732,
2508398339817733,Round 3
2508398339817734,
2508398339817735,
2508398339817736,Round 4
2508398339817737,
2508398339817738,
2508398339817739,Round 5
2508398339817740,
2508398339817741,
2508398339817742,Round 6
2508398339817743,
2508406929752064,Leaping Smash
2508406929752065,
2508406929752320,
2508406929752321,
2508406929752322,
2508411224719360,Leaping Smash
2508411224719361,
2508411224719616,
2508411224719617,
2508411224719618,
2508411224719619,
2508415519686656,Leap Aggro
2508415519686657,
2508415519686912,
2508415519686913,
2508415519686914,
2508415519686915,
2508415519686916,
2508415519686917,
2508419814653952,Allow Missile Attack
2508419814653953,
2508424109621248,
2508424109621249,
2508428404588544,Groundfire
2508428404588545,
2508428404588800,
2508428404588801,
2508428404588802,
2508428404588803,
2508428404588804,
2508428404588805,
2508436994523136,Missile Salvo
2508436994523137,
2508436994523392,
2508436994523393,
2508436994523394,
2508436994523403,
2508436994523404,
2508436994523405,
2508441289490432,Missile Salvo
2508441289490433,
2508441289490688,
2508441289490689,
2508441289490690,
2508441289490691,
2508441289490694,
2508441289490695,
2508445584457728,Dummy Missile
2508445584457729,"Hidden ability, this places a buff on a random target that does not already have it.  It then calls a hydra action which causes the boss to then fire a ground targeted missile at that player."
2508445584457984,
2508445584457985,
2508454174392320,Dummy Missile
2508454174392321,"Hidden ability, this places a buff on a random target that does not already have it.  It then calls a hydra action which causes the boss to then fire a ground targeted missile at that player. "
2508454174392576,
2508454174392577,
2508454174392578,
2508458469359616,Cannonade
2508458469359872,
2508458469359873,
2508458469359874,
2508458469359875,
2508458469359876,Burning
2508458469359877,Periodic elemental damage.
2508467059294208,Groundfire
2508467059294464,
2508467059294465,
2508467059294466,
2508467059294467,
2508467059294468,
2508467059294469,
2508471354261504,More Hitpoints
2508471354261505,Its 4.56 health
2508497124065280,Round Controller
2508497124065536,Round 1
2508497124065537,
2508497124065538,Round 2
2508497124065539,
2508497124065540,
2508497124065541,Round 3
2508497124065542,
2508497124065543,
2508497124065544,Round 4
2508497124065545,
2508497124065546,
2508497124065547,Round 5
2508497124065548,
2508497124065549,
2508497124065550,Death Sequence
2508497124065551,
2508505713999872,Rocket Burst
2508505714000131,
2508505714000132,
2508505714000133,
2508505714000134,
2508505714000136,
2508505714000139,
2508505714000142,
2508505714000143,
2508505714000144,
2508505714000145,
2508505714000146,
2508505714000147,
2508505714000148,
2508505714000149,
2508505714000150,
2508505714000151,
2508505714000152,
2508505714000153,
2508505714000154,
2508510008967168,Shockwave
2508510008967424,
2508510008967425,
2508510008967426,
2508510008967427,
2508510008967428,
2508510008967429,
2508510008967434,
2508514303934464,Overwhelming Swipe
2508514303934720,
2508514303934721,
2508514303934722,
2508514303934723,
2508514303934724,
2508514303934725,
2508514303934726,
2508518598901760,Overwhelming Swipe
2508518598902016,
2508518598902017,
2508518598902018,
2508518598902019,
2508518598902020,
2508518598902021,
2508518598902022,
2508531483803648,Duel of the Fates
2508531483803649,
2508531483803904,"Waiting to engage in a Duel of the Fates!  Once engaged, any interference will lead to a penalty of destiny!"
2508531483803905,
2508531483803906,You are engaged in a Duel of Fates!  Outside interference will lead to a penalty of destiny!
2508531483803907,
2508531483803908,
2508531483803909,Engaged in Duel of the Fates!  Any outside interference will lead to a penalty of destiny!
2508531483803910,
2508531483803911,You have attempted to assist someone else in their duel of fates.  As a result you have incurred the penalty of destiny.  Outgoing damage and healing reduced by 100%.
2508531483803912,Penalty of Destiny
2508531483803913,
2508531483803914,
2508531483803915,Penalty of Destiny
2508531483803916,You have attempted to assist someone else in their duel of fates.  As a result you have incurred the penalty of destiny.  Outgoing damage and healing reduced by 100%.
2508531483803917,
2508531483803918,
2508535778770944,Duel of the Fates
2508535778770945,
2508535778771200,"Waiting to engage in a Duel of the Fates!  Once engaged, any interference will lead to a penalty of destiny!"
2508535778771201,
2508535778771202,You are engaged in a Duel of Fates!  Outside interference will lead to a penalty of destiny!
2508535778771203,
2508535778771204,
2508535778771205,Engaged in Duel of the Fates!  Any outside interference will lead to a penalty of destiny!
2508535778771206,
2508535778771207,You have attempted to assist someone else in their duel of fates.  As a result you have incurred the penalty of destiny.  Outgoing damage and healing reduced by 100%.
2508535778771208,Penalty of Destiny
2508535778771209,
2508535778771210,
2508535778771211,Penalty of Destiny
2508535778771212,You have attempted to assist someone else in their duel of fates.  As a result you have incurred the penalty of destiny.  Outgoing damage and healing reduced by 100%.
2508535778771213,
2508535778771214,
2508540073738240,Duel of the Fates
2508540073738241,
2508540073738496,"Waiting to engage in a Duel of the Fates!  Once engaged, any interference will lead to a penalty of destiny!"
2508540073738497,
2508540073738498,You are engaged in a Duel of Fates!  Outside interference will lead to a penalty of destiny!
2508540073738499,
2508540073738500,
2508540073738501,Engaged in Duel of the Fates!  Any outside interference will lead to a penalty of destiny!
2508540073738502,
2508540073738503,You have attempted to assist someone else in their duel of fates.  As a result you have incurred the penalty of destiny.  Outgoing damage and healing reduced by 100%.
2508540073738504,Penalty of Destiny
2508540073738505,
2508540073738506,
2508540073738507,Penalty of Destiny
2508540073738508,You have attempted to assist someone else in their duel of fates.  As a result you have incurred the penalty of destiny.  Outgoing damage and healing reduced by 100%.
2508540073738509,
2508540073738510,
2508544368705536,Duel of the Fates
2508544368705537,
2508544368705792,"Waiting to engage in a Duel of the Fates!  Once engaged, any interference will lead to a penalty of destiny!"
2508544368705793,
2508544368705794,You are engaged in a Duel of Fates!  Outside interference will lead to a penalty of destiny!
2508544368705795,
2508544368705796,
2508544368705797,Engaged in Duel of the Fates!  Any outside interference will lead to a penalty of destiny!
2508544368705798,
2508544368705799,You have attempted to assist someone else in their duel of fates.  As a result you have incurred the penalty of destiny.  Outgoing damage and healing reduced by 100%.
2508544368705800,Penalty of Destiny
2508544368705801,
2508544368705802,
2508544368705803,Penalty of Destiny
2508544368705804,You have attempted to assist someone else in their duel of fates.  As a result you have incurred the penalty of destiny.  Outgoing damage and healing reduced by 100%.
2508544368705805,
2508544368705806,
2508548663672832,Duel of the Fates
2508548663672833,
2508548663673088,"Waiting to engage in a Duel of the Fates!  Once engaged, any interference will lead to a penalty of destiny!"
2508548663673089,
2508548663673090,You are engaged in a Duel of Fates!  Outside interference will lead to a penalty of destiny!
2508548663673091,
2508548663673092,
2508548663673093,Engaged in Duel of the Fates!  Any outside interference will lead to a penalty of destiny!
2508548663673094,
2508548663673095,You have attempted to assist someone else in their duel of fates.  As a result you have incurred the penalty of destiny.  Outgoing damage and healing reduced by 100%.
2508548663673096,Penalty of Destiny
2508548663673097,
2508548663673098,
2508548663673099,Penalty of Destiny
2508548663673100,You have attempted to assist someone else in their duel of fates.  As a result you have incurred the penalty of destiny.  Outgoing damage and healing reduced by 100%.
2508548663673101,
2508548663673102,
2508552958640128,Duel of the Fates
2508552958640129,
2508552958640384,"Waiting to engage in a Duel of the Fates!  Once engaged, any interference will lead to a penalty of destiny!"
2508552958640385,
2508552958640386,You are engaged in a Duel of Fates!  Outside interference will lead to a penalty of destiny!
2508552958640387,
2508552958640388,
2508552958640389,Engaged in Duel of the Fates!  Any outside interference will lead to a penalty of destiny!
2508552958640390,
2508552958640391,You have attempted to assist someone else in their duel of fates.  As a result you have incurred the penalty of destiny.  Outgoing damage and healing reduced by 100%.
2508552958640392,Penalty of Destiny
2508552958640393,
2508552958640394,
2508552958640395,Penalty of Destiny
2508552958640396,You have attempted to assist someone else in their duel of fates.  As a result you have incurred the penalty of destiny.  Outgoing damage and healing reduced by 100%.
2508552958640397,
2508552958640398,
2508557253607424,Duel of the Fates
2508557253607425,
2508557253607680,"Waiting to engage in a Duel of the Fates!  Once engaged, any interference will lead to a penalty of destiny!"
2508557253607681,
2508557253607682,You are engaged in a Duel of Fates!  Outside interference will lead to a penalty of destiny!
2508557253607683,
2508557253607684,
2508557253607685,Engaged in Duel of the Fates!  Any outside interference will lead to a penalty of destiny!
2508557253607686,
2508557253607687,You have attempted to assist someone else in their duel of fates.  As a result you have incurred the penalty of destiny.  Outgoing damage and healing reduced by 100%.
2508557253607688,Penalty of Destiny
2508557253607689,
2508557253607690,
2508557253607691,Penalty of Destiny
2508557253607692,You have attempted to assist someone else in their duel of fates.  As a result you have incurred the penalty of destiny.  Outgoing damage and healing reduced by 100%.
2508557253607693,
2508557253607694,
2508561548574720,Duel of the Fates
2508561548574721,
2508561548574976,"Waiting to engage in a Duel of the Fates!  Once engaged, any interference will lead to a penalty of destiny!"
2508561548574977,
2508561548574978,You are engaged in a Duel of Fates!  Outside interference will lead to a penalty of destiny!
2508561548574979,
2508561548574980,
2508561548574981,Engaged in Duel of the Fates!  Any outside interference will lead to a penalty of destiny!
2508561548574982,
2508561548574983,You have attempted to assist someone else in their duel of fates.  As a result you have incured the penalty of destiny.  Outgoing damage and healing reduced by 100%.
